Date,Open,High,Low,Close,Adj Close,Volume
2017-01-16,382.100006,384.250000,379.649994,382.750000,372.039307,564377
2017-01-17,383.000000,385.200012,375.500000,378.350006,367.762451,789144
2017-01-18,377.100006,384.899994,377.100006,383.149994,372.428131,638437
2017-01-19,385.450012,391.700012,379.450012,389.950012,379.037811,1368799
2017-01-20,389.500000,392.250000,378.149994,379.100006,368.491425,716544
2017-01-23,381.399994,384.000000,378.600006,381.000000,370.338257,735089
2017-01-24,381.500000,402.750000,378.450012,400.399994,389.195374,6170046
2017-01-25,403.000000,405.000000,391.600006,392.799988,381.808014,2272445
2017-01-27,394.000000,397.899994,389.850006,392.350006,381.370667,844522
2017-01-30,392.250000,392.250000,386.350006,388.549988,377.677002,690580
2017-01-31,387.000000,388.399994,383.799988,386.200012,375.392761,581606
2017-02-01,385.600006,396.350006,381.500000,394.250000,383.217499,989115
2017-02-02,394.500000,399.100006,387.850006,389.450012,378.551819,1502951
2017-02-03,391.000000,393.399994,388.399994,391.450012,380.495850,760775
2017-02-06,391.049988,406.899994,389.899994,396.049988,384.967102,2338422
2017-02-07,396.500000,398.500000,390.299988,392.500000,381.516479,956138
2017-02-08,394.500000,402.000000,392.750000,397.649994,386.522339,1251734
2017-02-09,399.500000,409.500000,395.049988,408.000000,396.582733,1544159
2017-02-10,412.000000,419.049988,410.149994,411.500000,399.984772,2344071
2017-02-13,411.049988,415.399994,407.649994,411.450012,399.936188,948627
2017-02-14,413.000000,414.500000,409.350006,410.000000,398.526764,765068
2017-02-15,411.000000,416.700012,409.000000,410.350006,398.866974,1262376
2017-02-16,410.350006,423.899994,401.350006,422.399994,410.579712,1668124
2017-02-17,425.000000,429.500000,423.549988,425.700012,413.787415,1547785
2017-02-20,428.700012,428.700012,422.649994,425.700012,413.787415,778571
2017-02-21,426.000000,433.500000,425.500000,428.350006,416.363251,1342149
2017-02-22,428.049988,433.500000,424.399994,427.250000,415.294037,1452388
2017-02-23,427.100006,436.299988,425.500000,433.000000,420.883148,1516412
2017-02-27,429.000000,443.350006,429.000000,435.750000,423.556213,1480789
2017-02-28,438.399994,439.700012,427.549988,428.700012,416.703491,503685
2017-03-01,428.700012,430.149994,423.100006,425.250000,413.349976,1017861
2017-03-02,424.049988,432.149994,422.100006,426.450012,414.516479,775887
2017-03-03,428.000000,431.000000,424.100006,429.549988,417.529633,429125
2017-03-06,432.000000,433.450012,424.500000,425.950012,414.030426,949800
2017-03-07,428.850006,428.850006,421.549988,425.149994,413.252777,1139860
2017-03-08,425.799988,425.799988,414.000000,418.049988,406.351440,876197
2017-03-09,419.299988,422.500000,415.250000,419.500000,407.760956,900745
2017-03-10,423.000000,428.850006,419.500000,425.350006,413.447235,921706
2017-03-14,431.899994,439.299988,428.000000,436.899994,425.925720,1975637
2017-03-15,439.750000,440.850006,434.049988,439.250000,428.216583,1092268
2017-03-16,441.450012,443.450012,437.350006,438.399994,427.387970,627698
2017-03-17,437.500000,445.649994,435.500000,443.000000,431.872406,1045042
2017-03-20,444.299988,444.950012,437.500000,439.450012,428.411682,438610
2017-03-21,441.600006,441.600006,436.100006,438.600006,427.583008,385767
2017-03-22,437.950012,443.399994,430.049988,431.500000,420.661316,1424841
2017-03-23,431.649994,431.649994,421.399994,427.750000,417.005524,1748756
2017-03-24,429.950012,430.799988,425.100006,427.100006,416.371857,848812
2017-03-27,429.399994,432.100006,425.799988,429.700012,418.906525,573399
2017-03-28,429.899994,434.399994,429.899994,432.500000,421.636200,378301
2017-03-29,433.000000,437.350006,424.600006,430.750000,419.930176,1516598
2017-03-30,428.000000,442.000000,427.000000,435.899994,424.950806,2675672
2017-03-31,435.000000,436.799988,429.950012,430.799988,419.978851,907573
2017-04-03,430.799988,437.450012,430.600006,436.100006,425.145721,427113
2017-04-05,439.600006,453.899994,438.049988,452.500000,441.133850,2007411
2017-04-06,452.700012,452.700012,447.649994,450.649994,439.330322,644462
2017-04-07,446.000000,474.000000,446.000000,468.399994,456.634460,3580698
2017-04-10,468.000000,477.549988,467.000000,474.200012,462.288757,1519332
2017-04-11,470.049988,475.000000,467.000000,473.799988,461.898834,481618
2017-04-12,474.299988,477.200012,461.350006,475.100006,463.166138,958661
2017-04-13,472.000000,475.850006,469.000000,474.000000,462.093781,277980
2017-04-17,470.000000,475.000000,467.000000,472.850006,460.972687,361253
2017-04-18,474.000000,479.899994,468.149994,470.500000,458.681702,826647
2017-04-19,468.799988,475.799988,468.549988,471.100006,459.266602,484579
2017-04-20,472.700012,492.899994,471.000000,489.100006,476.814514,2390246
2017-04-21,494.600006,505.600006,480.700012,482.149994,470.039032,1853886
2017-04-24,484.350006,490.200012,480.450012,485.700012,473.499847,744361
