Date,Open,High,Low,Close,Adj Close,Volume
2017-01-16,640.700012,640.700012,633.349976,635.599976,617.033936,129900
2017-01-17,636.000000,637.750000,624.099976,627.400024,609.073486,183409
2017-01-18,627.000000,638.950012,625.099976,635.650024,617.082520,189992
2017-01-19,635.900024,637.650024,628.099976,629.200012,610.820923,227307
2017-01-20,630.099976,638.150024,624.500000,626.900024,608.588074,294108
2017-01-23,625.000000,633.200012,625.000000,629.549988,611.160645,134970
2017-01-24,635.900024,659.799988,631.849976,656.450012,637.274963,635743
2017-01-25,660.000000,701.500000,660.000000,689.650024,669.505127,3144992
2017-01-27,695.000000,695.700012,672.500000,678.849976,659.020508,883984
2017-01-30,679.000000,687.700012,673.500000,678.049988,658.243958,219976
2017-01-31,679.650024,684.000000,671.849976,673.500000,653.826904,211264
2017-02-01,678.000000,695.000000,669.599976,691.849976,671.640869,985259
2017-02-02,687.000000,690.000000,673.000000,676.400024,656.642212,314593
2017-02-03,676.400024,680.000000,665.000000,673.349976,653.681152,328464
2017-02-06,672.000000,680.849976,668.700012,671.900024,652.273621,380121
2017-02-07,670.500000,677.700012,667.450012,673.700012,654.020996,402950
2017-02-08,674.000000,677.000000,667.200012,670.500000,650.914490,219811
2017-02-09,670.000000,672.599976,662.200012,663.099976,643.730652,351585
2017-02-10,664.500000,675.000000,663.599976,671.349976,651.739685,226953
2017-02-13,671.599976,683.799988,670.650024,679.000000,659.166199,352859
2017-02-14,681.000000,682.150024,668.099976,671.349976,651.739685,216874
2017-02-15,671.000000,678.000000,665.000000,670.549988,650.963013,208557
2017-02-16,671.250000,674.450012,665.549988,671.200012,651.593994,218396
2017-02-17,673.000000,689.000000,668.950012,683.599976,663.631897,505609
2017-02-20,686.450012,704.799988,685.000000,697.849976,677.465576,998661
2017-02-21,703.099976,712.000000,697.400024,699.700012,679.261536,554817
2017-02-22,702.950012,707.000000,692.299988,695.799988,675.475525,554335
2017-02-23,697.000000,703.000000,686.049988,688.150024,668.048889,568568
2017-02-27,687.299988,691.400024,680.549988,682.400024,662.466919,274802
2017-02-28,684.700012,685.950012,678.099976,682.150024,662.224243,390051
2017-03-01,690.000000,698.500000,685.049988,689.200012,669.068298,534086
2017-03-02,695.000000,695.000000,676.650024,681.450012,661.544617,223208
2017-03-03,682.500000,682.500000,671.150024,675.500000,655.768494,549110
2017-03-06,677.849976,681.549988,675.299988,678.650024,658.826477,351037
2017-03-07,680.250000,681.549988,669.500000,672.450012,652.807495,638137
2017-03-08,672.450012,677.000000,665.049988,670.549988,650.963013,251381
2017-03-09,672.500000,685.849976,670.250000,682.500000,662.563965,936350
2017-03-10,687.000000,689.650024,680.000000,683.799988,663.825989,506560
2017-03-14,691.000000,710.000000,685.349976,701.849976,681.348755,707757
2017-03-15,702.599976,705.000000,693.849976,700.349976,679.892517,431839
2017-03-16,702.099976,706.500000,697.400024,699.200012,678.776184,268996
2017-03-17,700.200012,712.000000,699.099976,701.900024,681.397339,444224
2017-03-20,703.000000,706.000000,697.000000,699.500000,679.067383,251382
2017-03-21,704.650024,704.650024,694.200012,700.150024,679.698364,188931
2017-03-22,697.000000,697.599976,682.650024,693.299988,673.048401,367541
2017-03-23,694.099976,700.900024,692.250000,693.849976,673.582458,222345
2017-03-24,695.000000,699.900024,686.099976,688.250000,668.145996,284818
2017-03-27,688.000000,692.950012,680.250000,682.900024,662.952332,341490
2017-03-28,685.200012,697.750000,684.000000,696.500000,676.155090,205203
2017-03-29,701.000000,701.000000,683.900024,689.099976,668.971191,851769
2017-03-30,690.000000,697.349976,688.000000,690.950012,670.767151,476038
2017-03-31,691.000000,702.900024,690.299988,699.150024,678.727661,938213
2017-04-03,700.849976,704.849976,700.150024,702.950012,682.416687,351831
2017-04-05,703.549988,721.000000,703.549988,713.950012,693.095337,754076
2017-04-06,719.000000,719.250000,707.049988,710.150024,689.406372,286605
2017-04-07,713.599976,718.000000,705.099976,708.200012,687.513245,342956
2017-04-10,712.000000,712.299988,701.500000,703.700012,683.144714,173832
2017-04-11,704.500000,708.900024,702.900024,706.150024,685.523193,129774
2017-04-12,708.000000,716.349976,695.549988,709.400024,688.678223,341040
2017-04-13,712.099976,719.900024,708.049988,714.900024,694.017578,742572
2017-04-17,714.900024,717.049988,709.000000,712.250000,691.444885,335584
2017-04-18,712.950012,722.349976,711.000000,712.799988,691.978943,522988
2017-04-19,712.799988,715.400024,708.000000,713.049988,692.221680,102566
2017-04-20,713.250000,720.150024,712.049988,717.349976,696.395935,277655
2017-04-21,720.000000,721.000000,712.150024,714.049988,693.192322,357392
2017-04-24,714.049988,720.000000,710.049988,716.799988,695.862061,254831
2017-04-25,717.200012,730.000000,715.099976,727.150024,705.909729,815320
2017-04-26,733.000000,738.000000,722.000000,726.400024,705.181702,519862
2017-04-27,726.799988,729.450012,719.299988,722.650024,701.541199,190669
2017-04-28,723.000000,726.950012,717.500000,719.799988,698.774475,158996
2017-05-02,718.000000,726.349976,717.000000,720.150024,699.114258,1009640
2017-05-03,723.000000,733.250000,716.000000,730.500000,709.161926,695371
2017-05-04,735.000000,742.000000,727.650024,738.750000,717.170837,549561
2017-05-05,741.000000,746.000000,728.549988,740.200012,718.578552,570520
2017-05-08,745.000000,751.700012,741.599976,743.849976,722.121948,362229
2017-05-09,743.849976,748.799988,741.599976,744.799988,723.044128,175281
2017-05-10,743.599976,754.000000,743.099976,746.549988,724.743042,162758
2017-05-11,747.200012,770.049988,742.000000,758.500000,736.343933,366834
2017-05-12,763.000000,763.000000,746.500000,750.000000,728.092224,148145
2017-05-15,752.950012,755.049988,744.200012,751.950012,729.985413,110667
2017-05-16,750.900024,764.500000,747.250000,761.400024,739.159302,340007
2017-05-17,757.049988,777.000000,757.049988,774.400024,751.779602,546730
2017-05-18,766.500000,782.799988,751.599976,775.000000,752.362061,1151512
2017-05-19,774.000000,781.200012,759.950012,761.299988,739.062195,790110
2017-05-22,761.099976,771.299988,736.400024,739.500000,717.898926,305976
2017-05-23,730.150024,744.750000,728.000000,735.599976,714.112915,281306
2017-05-24,736.000000,737.000000,717.000000,720.750000,699.696655,487729
2017-05-25,726.000000,743.599976,717.250000,740.299988,718.675659,806362
2017-05-26,738.000000,771.400024,738.000000,765.450012,743.091003,616065
2017-05-29,764.950012,769.799988,750.000000,754.599976,732.557861,424958
2017-05-30,757.950012,776.000000,755.900024,765.900024,743.527954,299178
2017-05-31,765.900024,774.400024,762.000000,770.150024,747.653748,366541
2017-06-01,777.000000,777.000000,762.000000,765.700012,743.333679,238073
2017-06-02,765.700012,798.000000,765.700012,791.549988,768.428528,710645
2017-06-05,800.000000,806.000000,791.299988,796.250000,772.991272,420817
2017-06-06,811.000000,813.200012,791.900024,799.400024,776.049316,521894
2017-06-07,804.000000,809.500000,795.000000,801.250000,777.845215,405242
2017-06-08,804.000000,805.000000,794.900024,797.000000,773.719421,183851
2017-06-09,810.000000,812.799988,801.000000,804.700012,781.194458,339039
2017-06-12,802.000000,807.000000,795.200012,804.250000,780.757629,113616
2017-06-13,805.000000,824.900024,803.250000,814.099976,790.319946,495771
2017-06-14,815.000000,817.000000,807.950012,811.000000,787.310486,257050
2017-06-15,809.599976,820.000000,809.599976,818.000000,794.105957,337535
2017-06-16,823.950012,830.549988,814.400024,816.700012,792.843933,382713
2017-06-19,820.000000,828.950012,810.549988,823.349976,799.299622,239097
