Date,Open,High,Low,Close,Adj Close,Volume
2017-01-16,458.000000,468.500000,450.700012,453.049988,438.013062,1509409
2017-01-17,455.000000,480.799988,451.500000,471.549988,455.899048,2097648
2017-01-18,470.000000,480.700012,466.000000,472.500000,456.817505,964258
2017-01-19,472.000000,487.899994,469.049988,482.100006,466.098907,1175043
2017-01-20,479.200012,493.399994,478.100006,481.049988,465.083710,1295783
2017-01-23,479.100006,493.700012,473.350006,484.149994,468.080872,951661
2017-01-24,487.049988,493.000000,482.149994,490.450012,474.171783,603358
2017-01-25,490.100006,497.600006,486.399994,490.850006,474.558502,890133
2017-01-27,491.950012,499.549988,466.500000,470.450012,454.835602,850756
2017-01-30,470.000000,470.000000,460.000000,464.299988,448.889679,366923
2017-01-31,465.100006,478.000000,447.399994,458.899994,443.668884,1219853
2017-02-01,458.700012,466.950012,450.100006,453.649994,438.593140,763236
2017-02-02,457.700012,478.000000,452.000000,475.649994,459.862976,961874
2017-02-03,475.100006,485.000000,473.000000,476.049988,460.249664,576019
2017-02-06,479.700012,484.299988,471.500000,474.100006,458.364410,418258
2017-02-07,477.000000,478.600006,461.299988,465.950012,450.484924,720480
2017-02-08,463.149994,473.600006,463.149994,468.100006,452.563568,426593
2017-02-09,469.000000,481.950012,460.500000,476.399994,460.588104,579516
2017-02-10,481.899994,487.000000,472.350006,482.899994,466.872345,693774
2017-02-13,486.000000,487.500000,475.000000,476.750000,460.926453,532080
2017-02-14,477.000000,479.500000,459.100006,463.399994,448.019562,414411
2017-02-15,462.399994,464.399994,448.399994,452.799988,437.771332,493537
2017-02-16,453.000000,465.500000,452.100006,460.450012,445.167480,512246
2017-02-17,464.799988,464.799988,455.649994,459.399994,444.152344,359826
2017-02-20,459.950012,464.700012,457.250000,459.750000,444.490692,642932
2017-02-21,460.049988,469.799988,456.000000,465.350006,449.904816,360509
2017-02-22,470.750000,472.450012,457.250000,459.799988,444.539032,571072
2017-02-23,458.200012,463.500000,452.200012,454.600006,439.511627,606958
2017-02-27,454.950012,473.750000,453.549988,466.100006,450.629944,706843
2017-02-28,469.950012,499.149994,468.950012,496.600006,480.117676,2114969
2017-03-01,498.049988,511.600006,494.299988,496.600006,480.117676,1913335
