Date,Open,High,Low,Close,Adj Close,Volume
2017-01-16,1130.000000,1147.199951,1125.000000,1132.900024,1121.381348,1037
2017-01-17,1126.050049,1160.800049,1126.050049,1146.250000,1134.595459,1448
2017-01-18,1140.000000,1148.949951,1120.000000,1125.949951,1114.502075,1633
2017-01-19,1130.000000,1147.000000,1123.550049,1134.550049,1123.014404,2208
2017-01-20,1145.800049,1154.000000,1126.750000,1149.349976,1137.664063,1900
2017-01-23,1138.000000,1160.000000,1138.000000,1150.400024,1138.703491,1189
2017-01-24,1141.400024,1197.900024,1140.250000,1183.550049,1171.516357,2122
2017-01-25,1184.000000,1294.000000,1168.500000,1259.800049,1246.991089,11323
2017-01-27,1265.000000,1300.000000,1237.550049,1290.900024,1277.774780,8617
2017-01-30,1298.000000,1340.000000,1280.199951,1323.099976,1309.647339,10875
2017-01-31,1315.000000,1336.000000,1295.099976,1302.099976,1288.861084,3499
2017-02-01,1302.849976,1314.949951,1275.099976,1290.449951,1277.329468,2421
2017-02-02,1280.000000,1280.400024,1230.050049,1240.650024,1228.035889,6977
2017-02-03,1238.500000,1251.150024,1197.250000,1206.349976,1194.084473,34272
2017-02-06,1216.599976,1216.599976,1186.000000,1190.599976,1178.494629,4429
2017-02-07,1195.000000,1200.000000,1162.000000,1168.650024,1156.767944,4358
2017-02-08,1169.300049,1179.949951,1140.050049,1143.800049,1132.170532,2318
2017-02-09,1159.000000,1159.300049,1145.000000,1151.199951,1139.495239,1333
2017-02-10,1154.900024,1164.849976,1140.050049,1153.250000,1141.524292,1198
2017-02-13,1152.000000,1195.500000,1149.849976,1172.550049,1160.628174,1986
2017-02-14,1172.949951,1173.050049,1140.000000,1145.050049,1133.407715,916
2017-02-15,1150.000000,1195.000000,1121.000000,1185.300049,1173.248657,2367
2017-02-16,1190.000000,1208.050049,1170.000000,1193.849976,1181.711670,2091
2017-02-17,1188.400024,1203.150024,1174.400024,1182.750000,1170.724487,853
2017-02-20,1185.000000,1190.000000,1169.949951,1174.449951,1162.508789,1136
2017-02-21,1170.050049,1184.900024,1147.050049,1175.150024,1163.201782,5010
2017-02-22,1165.000000,1170.750000,1149.949951,1158.900024,1147.117065,5008
2017-02-23,1150.050049,1170.199951,1150.000000,1158.750000,1146.968384,1337
2017-02-27,1150.000000,1159.000000,1135.400024,1143.900024,1132.269653,1617
2017-02-28,1151.099976,1174.400024,1150.050049,1166.449951,1154.590088,2968
2017-03-01,1162.050049,1185.000000,1150.949951,1178.050049,1166.072266,2568
2017-03-02,1177.400024,1185.000000,1165.000000,1176.800049,1164.835083,1032
2017-03-03,1184.000000,1232.949951,1171.050049,1218.550049,1206.160522,5051
2017-03-06,1219.000000,1245.000000,1212.150024,1231.449951,1218.929077,3538
2017-03-07,1237.050049,1249.000000,1215.000000,1218.750000,1206.358521,1743
2017-03-08,1220.000000,1232.449951,1203.000000,1217.400024,1205.022217,1194
2017-03-09,1224.300049,1225.250000,1205.050049,1211.949951,1199.627441,1125
2017-03-10,1212.199951,1212.250000,1192.550049,1203.849976,1191.609863,302
2017-03-14,1214.000000,1217.449951,1176.949951,1195.400024,1183.245850,12516
2017-03-15,1202.800049,1217.250000,1199.699951,1214.050049,1201.706177,1094
2017-03-16,1214.000000,1229.000000,1204.000000,1213.650024,1201.310181,1596
2017-03-17,1222.949951,1222.949951,1186.650024,1203.650024,1191.412109,2011
2017-03-20,1210.000000,1225.000000,1185.599976,1197.349976,1185.176025,2840
2017-03-21,1211.449951,1217.449951,1185.599976,1211.599976,1199.281128,2830
2017-03-22,1198.300049,1217.449951,1192.000000,1211.900024,1199.578125,1736
2017-03-23,1211.599976,1275.000000,1200.000000,1219.300049,1206.902954,7891
2017-03-24,1227.349976,1240.500000,1210.000000,1224.849976,1212.396484,2871
2017-03-27,1217.150024,1250.000000,1210.000000,1237.900024,1225.313721,1505
2017-03-28,1226.000000,1258.000000,1225.000000,1243.199951,1230.559814,1995
2017-03-29,1242.150024,1308.000000,1230.000000,1287.050049,1273.964111,6665
2017-03-30,1287.050049,1339.449951,1274.849976,1319.800049,1306.381104,7101
2017-03-31,1321.000000,1384.000000,1313.000000,1364.349976,1350.478027,10066
2017-04-03,1384.900024,1389.900024,1333.000000,1344.449951,1330.780273,5389
2017-04-05,1340.750000,1350.000000,1322.550049,1334.500000,1320.931641,2328
2017-04-06,1332.150024,1337.349976,1300.099976,1306.400024,1293.117310,2380
2017-04-07,1305.449951,1306.000000,1275.000000,1281.849976,1268.816772,1611
2017-04-10,1298.449951,1327.449951,1262.099976,1320.599976,1307.172852,3135
2017-04-11,1324.900024,1362.449951,1283.099976,1342.900024,1329.246338,4454
2017-04-12,1343.650024,1345.000000,1305.000000,1315.500000,1302.124878,2180
2017-04-13,1326.800049,1347.400024,1314.949951,1341.099976,1327.464355,798
2017-04-17,1339.900024,1339.900024,1310.000000,1318.250000,1304.846680,1122
2017-04-18,1318.800049,1339.000000,1297.000000,1304.000000,1290.741699,1409
2017-04-19,1300.099976,1314.800049,1278.500000,1300.900024,1287.673218,813
2017-04-20,1310.000000,1325.000000,1295.400024,1318.199951,1304.797363,1326
2017-04-21,1314.000000,1323.900024,1280.449951,1288.349976,1275.250732,1920
2017-04-24,1299.949951,1313.349976,1285.000000,1301.050049,1287.821777,2246
2017-04-25,1303.699951,1310.300049,1288.000000,1297.800049,1284.604736,3644
2017-04-26,1286.000000,1343.800049,1286.000000,1333.349976,1319.793213,3332
2017-04-27,1338.849976,1344.900024,1294.900024,1307.349976,1294.057373,1806
2017-04-28,1305.300049,1334.000000,1295.000000,1309.650024,1296.334106,1956
2017-05-02,1308.449951,1313.550049,1293.500000,1307.000000,1293.711182,614
2017-05-03,1308.250000,1334.849976,1295.750000,1325.349976,1311.874634,1425
2017-05-04,1338.199951,1384.000000,1305.400024,1371.699951,1357.753296,25556
2017-05-05,1371.000000,1389.000000,1324.250000,1373.300049,1359.337158,3233
2017-05-08,1373.300049,1373.300049,1316.000000,1328.849976,1315.338867,2306
2017-05-09,1329.949951,1355.000000,1321.000000,1337.400024,1323.802002,2421
2017-05-10,1341.550049,1366.849976,1339.000000,1342.650024,1328.998657,3513
2017-05-11,1344.599976,1348.000000,1325.250000,1336.050049,1322.465820,1571
2017-05-12,1332.400024,1332.400024,1315.500000,1319.849976,1306.430420,865
2017-05-15,1330.500000,1350.000000,1320.000000,1329.250000,1315.734863,1302
2017-05-16,1337.599976,1373.699951,1326.000000,1364.900024,1351.022583,3436
2017-05-17,1347.349976,1374.000000,1347.349976,1364.400024,1350.527588,1755
2017-05-18,1334.000000,1367.449951,1334.000000,1362.949951,1349.092285,794
2017-05-19,1367.000000,1378.000000,1335.099976,1344.099976,1330.433838,52151
2017-05-22,1353.349976,1353.349976,1325.050049,1331.000000,1317.467163,734
2017-05-23,1325.150024,1329.449951,1283.000000,1306.849976,1293.562622,2159
2017-05-24,1319.800049,1330.000000,1288.650024,1300.250000,1287.029907,546
2017-05-25,1310.150024,1334.900024,1308.949951,1325.199951,1311.726074,1109
2017-05-26,1324.900024,1334.900024,1301.199951,1315.650024,1302.273315,1663
2017-05-29,1319.949951,1325.050049,1304.800049,1309.800049,1296.482788,736
2017-05-30,1307.699951,1311.849976,1286.500000,1298.650024,1285.446167,963
2017-05-31,1303.250000,1378.000000,1303.250000,1371.449951,1357.505737,3668
2017-06-01,1374.150024,1406.500000,1374.150024,1383.250000,1369.186035,5043
2017-06-02,1377.750000,1394.800049,1359.050049,1369.800049,1355.872803,1187
2017-06-05,1384.150024,1387.099976,1343.599976,1353.750000,1339.985840,2327
2017-06-06,1353.000000,1370.500000,1339.000000,1358.400024,1344.588623,1003
2017-06-07,1368.000000,1368.000000,1344.949951,1358.449951,1344.637939,401
2017-06-08,1362.000000,1384.849976,1355.199951,1369.199951,1355.278687,1091
2017-06-09,1366.000000,1446.349976,1363.449951,1435.449951,1420.855225,5938
2017-06-12,1431.000000,1460.000000,1416.300049,1449.000000,1434.267334,3541
